arxiv,date,title,authors,categories,comments,report_no,journal_ref,doi,abstract,link,label
arXiv:2401.17970 ," Wed, 31 Jan 2024 16:24:21 GMT  (10kb) ", Exploring the Enigmatic Chiral Phase Transition of QCD at  FiniteTemperature ," Jingxu Wu, Congyu Li, Yan Wang ", hep-th ,NA,NA,NA,NA,"   The study of the critical point of chiral phase transition in Quantum Chromodynamics (QCD)has always been a topic of significant scientific importance. This paper provides an overview of the latest technological advancements in understanding the critical point of chiral phase transition, particularly within the framework of Effective Field Theories in QCD. The emphasis is on elucidating the intricacies of these key points and employing theoretical tools to explore associated phenomena. ",https://arxiv.org/abs/2401.17970,0
arXiv:2401.18004 ," Wed, 31 Jan 2024 17:06:52 GMT  (44kb,D) ", Gauge theory on $\rho$-Minkowski space-time ," Valentine Maris, Jean-Christophe Wallet ", hep-th math-ph math.MP , 22 pages ,NA,NA,NA,"   We construct a gauge theory model on the 4-dimensional $\rho$-Minkowski space-time, a particular deformation of the Minkowski space-time recently considered. The corresponding star product results from a combination of Weyl quantization map and properties of the convolution algebra of the special Euclidean group. We use noncommutative differential calculi based on twisted derivations together with a twisted notion of noncommutative connection. The twisted derivations pertain to the Hopf algebra of $\rho$-deformed translations, a Hopf subalgebra of the $\rho$-deformed Poincar\'e algebra which can be viewed as defining the quantum symmetries of the $\rho$-Minkowski space-time. The gauge theory model is left invariant under the action of the $\rho$-deformed Poincar\'e algebra. At the classical level, a property of the gauge model is that the in-vacuo dispersion relation for the gauge potential is not deformed, implying a standard propagation for photons in the $\rho$-Minkowski space-time. ",https://arxiv.org/abs/2401.18004,0
arXiv:2401.17357 ," Tue, 30 Jan 2024 19:00:02 GMT  (685kb,D) ", Mixed-state quantum anomaly and multipartite entanglement ," Leonardo A. Lessa, Meng Cheng, Chong Wang ", cond-mat.str-el cond-mat.stat-mech hep-th quant-ph ," 20 pages, 7 figures ",NA,NA,NA,"   Quantum entanglement measures of many-body states have been increasingly useful to characterize phases of matter. Here we explore a surprising connection between mixed state entanglement and 't Hooft anomaly. More specifically, we consider lattice systems in $d$ space dimensions with anomalous symmetry $G$ where the anomaly is characterized by an invariant in the group cohomology $H^{d+2}(G,U(1))$. We show that any mixed state $\rho$ that is strongly symmetric under $G$, in the sense that $G\rho\propto\rho$, is necessarily $(d+2)$-nonseparable, i.e. is not the mixture of tensor products of $d+2$ states in the Hilbert space. Furthermore, such states cannot be prepared from any $(d+2)$-separable states using finite-depth local quantum channels, so the nonseparability is long-ranged in nature. We provide proof of these results in $d\leq1$, and plausibility arguments in $d>1$. The anomaly-nonseparability connection thus allows us to generate simple examples of mixed states with nontrivial long-ranged multipartite entanglement (even in $d=1$). We also briefly discuss mixed anomaly involving both strong and weak symmetries, including systems constrained by the Lieb-Schultz-Mattis type of anomaly. ",https://arxiv.org/abs/2401.17357,0
arXiv:2401.17371 ," Tue, 30 Jan 2024 19:00:25 GMT  (1193kb,D) ", Dark Matter production during Warm Inflation via Freeze-In ," Katherine Freese, Gabriele Montefalcone and Barmak Shams Es Haghi ", hep-ph astro-ph.CO gr-qc hep-th ," 7 pages, 4 figures "," UTWI-01-2024, NORDITA 2024-005 ",NA,NA,"   We present a novel perspective on the role of inflation in the production of Dark Matter (DM). Specifically, we explore the DM production during Warm Inflation via ultraviolet Freeze-In (WIFI). We demonstrate that in a Warm Inflation (WI) setting the persistent thermal bath, sustained by the dissipative interactions with the inflaton field, can source a sizable DM abundance via the non-renormalizable interactions that connect the DM with the bath. Compared to the (conventional) radiation-dominated (RD) UV freeze-in scenario for the same reheat temperature (after inflation), the resulting DM yield in WIFI is always enhanced, showing a strongly positive dependence on the mass dimension of the non-renormalizable operator. Of particular interest, for a sufficiently large mass dimension of the operator, the entirety of the DM abundance of the Universe can be created during the inflationary phase. For the specific models we study, we find an enhancement in DM yield of up to 30 orders of magnitude relative to RD UV freeze-in for the same reheat temperature. Our findings also suggest a broader applicability for producing other cosmological relics, which may have a substantial impact on the evolution of the early Universe. ",https://arxiv.org/abs/2401.17371,-1
arXiv:2401.17491 ," Tue, 30 Jan 2024 22:55:15 GMT  (34kb) ", Quantum geometry of the null cone , Wolfgang Wieland , gr-qc hep-th quant-ph , 25 pages ,NA,NA,NA,"   We present a non-perturbative quantization of gravitational null initial data. Our starting point is the characteristic null initial problem for tetradic gravity with a parity-odd Holst term in the bulk. After a basic review about the resulting Carrollian boundary field theory, we introduce a specific class of impulsive radiative data. This class is defined for a specific choice of relational clock. The clock is chosen in such a way that the shear of the null boundary follows the profile of a step function. The angular dependence is arbitrary. Next, we solve the residual constraints, which are the Raychaudhuri equation and a Carrollian transport equation for an $SL(2,\mathbb{R})$ holonomy. We show that the resulting submanifold in phase space is symplectic. Along each null generator, we end up with a simple mechanical system. The quantization of this system is straightforward. Our basic strategy is to start from an auxiliary Hilbert space with constraints. The physical Hilbert space is the kernel of a constraint, which is a combination of ladder operators. The constraint and its hermitian conjugate are second-class. Solving the constraint amounts to imposing a simple recursion relation for physical states. On the resulting physical Hilbert space, the $SL(2,\mathbb{R})$ Casimir is a Dirac observable. This observable determines the spectrum of the two radiative modes. The area at the initial and final cross sections are Dirac observables as well. They have a discrete spectrum, which agrees with earlier results on this topic. ",https://arxiv.org/abs/2401.17491,0
arXiv:2401.17572 ," Wed, 31 Jan 2024 03:33:42 GMT  (143kb) ", Null geodesic structure for the Barriola-Vilenkin spacetime via  $k$-essence ," Bivash Majumder, Saibal Ray and Goutam Manna ", gr-qc hep-th ," 10pages, 5figures, Accepted from IJMPD ",NA,NA,NA,"   Based on the work of Chandrasekhar [{\it The Mathematical Theory of Black Holes, Oxford Univ. Press (1992)}], we investigate the null geodesic structure of the emergent Barriola-Vilenkin spacetime in the context of {\bf k-}essence theory. For {\bf k-}essence, the emergent gravity metric is a one-to-one correspondence with the Barriola-Vilenkin (BV) metric connected to the Schwarzschild background, where the global monopole charge is replaced by the dark energy density. This equivalence holds specifically for a certain class of {\bf k-}essence scalar fields that have been constructed by Gangopadhyay and Manna [Euro. Phys. Lett., 100, 49001, (2012)]. We have traced out different trajectories for null geodesic in the presence of dark energy for the {\bf k-}essence emergent Barriola-Vilenkin spacetime. It is demonstrated that the outcomes deviate from the typical Schwarzchild spacetime owing to the fundamental configuration with a constant dark energy density. ",https://arxiv.org/abs/2401.17572,0
arXiv:2401.17843 ," Wed, 31 Jan 2024 14:03:15 GMT  (273kb,D) ", On the breakdown of eikonal approximation and survival of Reggeization  in presence of dimension-5 Higgs-gluon coupling ," Michael Fucilla, Maxim A. Nefedov, Alessandro Papa ", hep-ph hep-th ," 46 pages, 12 Figures ",NA,NA,NA,"   We consider the one-loop effective vertex for the interaction of a gluon with a Reggeized gluon and a Higgs boson in the infinite-top-mass limit, which is described by a dimension-5 non-renormalizable operator. This vertex enters the calculation of differential cross sections for the forward inclusive production of a Higgs boson in high-energy proton-proton collisions, possibly in association with a backward jet or identified hadron, in a framework where next-to-leading logarithms of the energy are resummed to all orders. The effective vertex is extracted from the high-energy behavior of two-to-two amplitudes for the Higgs production in parton-parton collisions and relies on the validity of the Regge form for these amplitudes. We find that the usual eikonal approximation (Gribov prescription) for the Regge limit and the known region-expansion techniques in this limit lead to an incomplete result for the amplitude. The discrepancy is traced back to the non-renormalizable nature of the involved operator. However, the Regge limit of the exact QCD amplitude agrees with the Regge-pole exchange form at one loop, nontrivially supporting the Reggeization hypothesis. ",https://arxiv.org/abs/2401.17843,0
arXiv:2401.17854 ," Wed, 31 Jan 2024 14:15:31 GMT  (443kb) ", Conformal invariants of curves via those for inscribed polygons with  circular edges , Harald Dorn , math.DG hep-th math-ph math.MP ," 9 pages, 2 figures ", HU-EP-24/03 ,NA,NA,"   The conformal nature of smooth curves in $\mathbb{R}^3$ is characterised by conformal length, curvature and torsion. We present a derivation of these conformal parameters via a limiting process using inscribed polygons with circular edges . The procedure is based on elementary geometry in $\mathbb{R}^3$ only and similar to the rectification of curves in the metrical case. It seems to be not available in the literature so far. ",https://arxiv.org/abs/2401.17854,-1
arXiv:2401.17869 ," Wed, 31 Jan 2024 14:27:31 GMT  (295kb,D) ", Deconfinement transition within the Curci-Ferrari model --  Renormalization scale and scheme dependences , Victor Tomas Mari Surkau and Urko Reinosa , hep-ph hep-th ," 33 pages, 6 figures ",NA,NA,NA,"   We analyze the confinement/deconfinement transition of pure Yang-Mills theories within the framework of the center-symmetric Landau gauge supplemented by a Curci-Ferrari mass term that models the effect of the associated Gribov copies in the infrared. In addition to providing details for earlier one-loop calculations in that framework, we explore how the results depend on the renormalization scale and/or on the renormalization scheme. We find that the predicted values for the transition temperatures of SU($2$) and SU($3$) Yang-Mills theories are similar in both schemes and are little sensitive to the renormalization scale $\mu$ over a wide range of values including the standard range $\smash{\mu\in[\pi T,4\pi T]}$. These values are also close both to those obtained from a minimal sensitivity principle and to those of lattice simulations, especially in the SU($3$) case. These results further confirm the good behavior of perturbative calculations within the Curci-Ferrari model and support the adequacy of the latter as an effective description of Yang-Mills theories in the infrared. We perform a similar analysis for the spinodal temperatures in the SU($3$) case and for the Polyakov loop, the order parameter associated to the breaking of center symmetry. ",https://arxiv.org/abs/2401.17869,0
arXiv:2401.17903 ," Wed, 31 Jan 2024 15:07:46 GMT  (435kb,D) ", Gravitational effects in a superconducting film struck by a laser pulse ," Giovanni A. Ummarino, Antonio Gallerati ", gr-qc cond-mat.supr-con hep-th ," Accepted for publication in European Physical Journal C 22 pages, 5  figures ",NA,NA,NA,"   We study the local interaction of the gravitational field with a superfluid condensate. To this end, we exploit the Ginzburg-Landau formalism with generalized Maxwell fields. The analysis shows that a slight local alteration of the gravitational field in a thin superconducting film can be achieved by laser pulses with particular characteristics. ",https://arxiv.org/abs/2401.17903,0
arXiv:2401.18027 ," Wed, 31 Jan 2024 17:41:39 GMT  (16kb) ", On affine Toda field theories related to ${\bf D}_r$ algebras and their  real Hamiltonian forms , Vladimir S. Gerdjikov and Georgi G. Grahovski , nlin.SI hep-th math-ph math.MP ," 11 pages, LaTeX. arXiv admin note: substantial text overlap with  arXiv:2205.03844, arXiv:nlin/0602042 ",NA,NA,NA,   The paper deals with affine 2-dimensional Toda field theories related to simple Lie algebras of the classical series ${\bf D}_r$. We demonstrate that the complexification procedure followed by a restriction to a specified real Hamiltonian form commutes with the external automorphisms of $\mathfrak{g}$. This is illustrated on the examples ${\bf D}_{r+1}^{(1)} \to {\bf B}_r^{(1)}$ and ${\bf D}_4^{(1)} \to {\bf G}_2^{(1)}$ using external automorphisms of the corresponding extended Dynkin diagrams. ,https://arxiv.org/abs/2401.18027,0
arXiv:2401.18066 ," Wed, 31 Jan 2024 18:46:52 GMT  (10935kb,D) "," Geodesic structure, shadow and optical appearance of black hole immersed  in Chaplygin-like dark fluid "," Xiang-Qian Li, Hao-Peng Yan, Xiao-Jun Yue, Shi-Wei Zhou, Qiang Xu ", gr-qc hep-th ," 35 pages, 15 figures. arXiv admin note: text overlap with  arXiv:2007.06333 by other authors ",NA,NA,NA,"   In this study, we focus on a black hole immersed in a cosmological Chaplygin-like dark fluid (CDF), characterized by the equation of state $p=-B/\rho$ and an additional parameter $q$ influencing the energy density of the fluid. We investigate the geodesic structure, shadow, and optical appearance of such a black hole. Through analysis on the effective potential and the epicyclic frequencies, it is found that the existence of innermost/outermost stable circular orbits for a timelike particle is governed by the CDF parameters. The behaviors of the orbital conserved quantities and Keplerian frequency are also examined. Due to the existence of pseudo-cosmological horizon, the determination of the shadow radius depends significantly on the position of the observer. Viewing the CDF as driving cosmic expansion and placing the static observer far from both event and cosmological horizons, the CDF parameters are constrained by EHT observations. We investigate the effect of CDF on the shadows and optical images of the black hole, surrounded by various profiles of accretions. For the thin disk accretion, the light trajectories are categorized into direct emission, lensing ring, and photon ring based on impact parameters. Due to the existence of outermost stable circular orbits, outer edges could exist in the direct and lensing ring images. The observed brightness is mainly due to direct emission, with a minor contribution from the lensing ring, while the contribution from the photon ring is negligible due to extreme demagnetization. In the case of spherical accretion, we consider both static and infalling accretion models. The images obtained under infalling accretion are slightly darker than those under static accretion, attributed to the Doppler effect. Throughout the study, we analyze the influence of the parameters $B$ and $q$ on the results. ",https://arxiv.org/abs/2401.18066,0
arXiv:2401.16662 ," Tue, 30 Jan 2024 01:27:07 GMT  (126kb) ", Linear relation between short range correlation and EMC effect of gluons  in nuclei ," Wei Wang, Ji Xu, Xing-Hua Yang, and Shuai Zhao ", hep-ph ," 6 pages, 4 figures and 1 table ",NA,NA,NA,"   We explore the EMC effects of gluons through heavy quark production in deep inelastic scattering (DIS) and short range correlation (SRC) from sub-threshold photoproduction of the $J/\psi$. We perform an effective field theory analysis of gluon parton distribution functions in nuclei, and derive a linear relation between the slope of reduced cross section, which reflects the magnitude of gluon EMC effect, and the $J/\psi$ production cross section at the photon energy $E_\gamma = 7.0\,\textrm{GeV}$ in the nucleus rest frame which characterizes the SRC. This finding is confirmed by a numerical calculation using the available phenomenological results for gluon parton distribution functions. Examining this linear relation by the forthcoming experimental data on electron-ion collider allows to decipher nuclear effects of gluon distributions and gain a better understanding of the substructure in bound nuclei. ",https://arxiv.org/abs/2401.16662,0
arXiv:2401.16673 ," Tue, 30 Jan 2024 01:47:35 GMT  (165kb,D) ", Exploring quantum entanglement in chiral symmetry partial restoration  with 1+1 string model , Wei Kou and Xurong Chen , hep-ph ," 8 pages, 3 figures and 2 tables ",NA,NA,NA,"   Within the confining color flux tube picture, we assess the color electric field generated by quark-antiquark pairs within the framework of the Schwinger model and estimate its impact on the chiral condensate. We observe differences in the distribution of the color flux tube generated by quark-antiquark pairs at different separation distances, leading to discrepancies in the partial restoration of chiral symmetry. Furthermore, we suggest incorporating the color magnetic field in the calculation of chiral condensate, leading to quantum entanglement effects, and proceed to compute the entanglement entropy. We observe that the entanglement entropy increases with the distance of the color source (the separation distance between quark and anti-quark), and the magnitude of the color electric field and chiral condensate restoration after spatial integration also increases with the distance of the color source. Then, we try to provide a qualitative explanation for the existence of these phenomena. ",https://arxiv.org/abs/2401.16673,0
arXiv:2401.16747 ," Tue, 30 Jan 2024 04:56:02 GMT  (686kb,D) ", Constraining Particle Dark Matter with eROSITA Early Data ," Chingam Fong, Kenny C. Y. Ng, Qishan Liu ", hep-ph astro-ph.HE ," 12+2 pages, 7+1 figures. Presented at WIN2023, TAUP2023, CosPA2023.  Comments are welcome! ",NA,NA,NA,"   Many well motivated dark matter (DM) particle candidates can decay into detectable X-ray photons. We analyze eROSITA Final Equatorial Depth Survey (eFEDS) from eROSITA early data release to search for unexplained X-ray lines that could indicate DM signal. Having discovered no extra line, we set limits on DM decay rate in mass range between 1.8-18 keV, and constrain the parameter space of two DM particles: sterile neutrino and axion-like particles. Finally we also study the projected sensitivity of eROSITA full sky search, showing that eROSITA all-sky survey is expected to set the most stringent limits in the soft X-ray band. ",https://arxiv.org/abs/2401.16747,-1
arXiv:2401.16864 ," Tue, 30 Jan 2024 10:15:02 GMT  (879kb,D) ", Revisiting series expansions of neutrino oscillation and decay  probabilities in matter ," Jesper Gr\""onroos, Tommy Ohlsson and Sampsa Vihonen ", hep-ph hep-ex hep-th ," 18 pages, 6 figures and 1 table. Comments are welcome! ",NA,NA,NA,"   We present analytic expressions for three-flavor neutrino oscillations in presence of invisible neutrino decay and matter effects. Using the well-known Cayley-Hamilton formalism, the leading-order terms are derived for oscillation probabilities in all major channels assuming the neutrino mass eigenstate $\nu_3$ to decay into sterile neutrinos. Our work extends and complements previous studies utilizing the Cayley-Hamilton theorem, providing the series expansions for $\nu_e \rightarrow \nu_e$, $\nu_e \rightarrow \nu_\mu$, $\nu_e \rightarrow \nu_\tau$, $\nu_\mu \rightarrow \nu_\mu$, $\nu_\mu \rightarrow \nu_\tau$ and $\nu_\tau \rightarrow \nu_\tau$. The accuracy of the analytical formulas is investigated by comparing the results with numerically calculated probabilities. We also comment on the implications on unitarity violation. ",https://arxiv.org/abs/2401.16864,0
arXiv:2401.16904 ," Tue, 30 Jan 2024 11:12:13 GMT  (76kb,D) ", A Simple Dirac Prescription for Two-Loop Anomalous Dimension Matrices ," Jason Aebischer, Marko Pesut, Zachary Polonsky ", hep-ph ," 26 pages, 3 figures ",NA,NA,NA,"   A novel method to treat effects from evanescent operators in next-to-leading order (NLO) computations is introduced. The approach allows, besides further simplifications, to discard evanescent-to-physical mixing contributions in NLO calculations. The method is independent of the treatments of $\gamma_5$ and can therefore be combined with different renormalization schemes. We illustrate the utility of this result by reproducing literature results of two-loop anomalous dimension matrices for both $|\Delta F| = 1$ and $|\Delta F| = 2$ transitions. ",https://arxiv.org/abs/2401.16904,0
arXiv:2401.16907 ," Tue, 30 Jan 2024 11:18:18 GMT  (2298kb,D) ", Gauge and Scalar Boson Mediated Proton Decay in a Predictive SU(5) GUT  Model ," Ilja Dor\v{s}ner, Emina D\v{z}aferovi\'c-Ma\v{s}i\'c, Svjetlana  Fajfer, Shaikh Saad ", hep-ph ," 28 pages, 4 figures. Comments are welcome ",NA,NA,NA,"   We assess proton decay signatures in the simplest viable $SU(5)$ model with regard to constraints on parameters governing the Standard Model fermion mass spectrum. Experimental signals for all eight two-body proton decay processes result from exchange of two gauge bosons, a single scalar leptoquark, or their combination. Consequently, it enables us to delve into an in-depth anatomy of proton decay modes and anticipate future signatures. Our findings dictate that observing a proton decay into $p\to\pi^0e^+$ indicates gauge boson mediation, with the potential for observation of $p\to\eta^0e^+$ mode. Alternatively, if decay is through $p\to K^+\overline\nu$ process, it is mediated by a scalar leptoquark, possibly allowing the observation of $p\to\pi^0\mu^+$. Detection of both $p\to\pi^0 e^+$ and $p\to K^+\overline\nu$ could enhance $p\to\pi^0\mu^+$ through constructive interference. The model predicts inaccessibility of $p\to\pi^+\overline\nu$, $p\to\eta^0\mu^+$, $p\to K^0e^+$, and $p\to K^0\mu^+$, regardless of the dominant mediation type, in the coming decades. In summary, through a comprehensive analysis of proton decay signals, gauge coupling unification, and fermion masses and mixing, we precisely constrain the parameter space of the $SU(5)$ model in question. ",https://arxiv.org/abs/2401.16907,0
arXiv:2401.16909 ," Tue, 30 Jan 2024 11:19:43 GMT  (13kb,D) "," Comment on ""Axion Electrodynamics in the Presence of Current Sources"" ", Thomas Schwetz and Elisa Todarello , hep-ph , 8 pages ,NA,NA,NA,"   In this note we refute the critique raised in a preprint by J.~Berger and A.~Bhoonah~\cite{Berger:2023muj} on the method used in our earlier paper, Beutter et al.~\cite{Beutter:2018xfx}, to calculate the electromagnetic fields induced by an axion background in the presence of a magnetic field. ",https://arxiv.org/abs/2401.16909,-1
arXiv:2401.16964 ," Tue, 30 Jan 2024 12:45:32 GMT  (113kb,D) ", disorder: Deep inelastic scattering at high orders , Alexander Karlberg , hep-ph hep-ex , Code available from: https://github.com/alexanderkarlberg/disorder , CERN-TH-2023-229 ,NA,NA,"   We present a Fortran 77/95 code capable of computing QCD corrections in deep inelastic scattering (DIS). The code uses the Projection-to-Born method to combine an exclusive DIS + 1 jet calculation with the inclusive DIS structure functions, thereby obtaining fully differential DIS predictions at $\mathcal{O}(\alpha_{\mathrm{s}}^2)$. The code is lightweight and fast, and yet includes the most common functionalities found in typical perturbative QCD programs, like automatic renormalisation and factorisation scale uncertainties, options to run and combine multiple seeds, and interfaces to FastJet and LHAPDF. Due to the underlying exclusive DIS + 1 jet code, the program also provides stable results in the infrared, relevant for extracting logarithmic coefficients for analytic resummations. As a by-product the code provides access to the DIS structure functions and (reduced) cross sections up to $\mathcal{O}(\alpha_{\mathrm{s}}^3)$ ",https://arxiv.org/abs/2401.16964,0
arXiv:2401.17007 ," Tue, 30 Jan 2024 13:41:08 GMT  (1151kb,D) ", Asymmetric pulse effects on pair production in chirped electric fields ," Neng-Zhi Chen, Orkash Amat, Li-Na Hu, Hong-Hao Fan, and Bai-Song Xie ", hep-ph quant-ph ," 18 pages, 8 figures ",NA,NA,NA,"   We investigate the effects of the asymmetric pulse shapes on electron-positron pair production in three distinct fields: chirp-free, small frequency chirp, and large frequency chirp fields via the real-time Dirac-Heisenberg-Wigner formalism. Our findings reveal the disappearance of interference effects with shorter falling pulse length, and the peak is concentrated on the left side of the momentum spectrum. As the falling pulse length extends, an incomplete multi-ring structure appears in the momentum spectrum. The number density of particles are very sensitive to the asymmetry of the pulse. With a long falling pulse, the number density can be significantly enhanced by over four orders of magnitude when certain frequency chirps are utilized. These results highlight the impact of the effective dynamically assisted mechanism and the frequency chirp on pair creation. ",https://arxiv.org/abs/2401.17007,0
arXiv:2401.17055 ," Tue, 30 Jan 2024 14:36:01 GMT  (504kb,D) ", Ultralight scalar and axion dark matter detection with atom  interferometers , Wei Zhao and Hui Liu and Xitong Mei , hep-ph ," 5 pages, 3 figures ",NA,NA,NA,   The detection of dark matter is a challenging problem in modern physics. The ultralight scalar and axion dark matter could induce the oscillation of the nuclear charge radii and then oscillate the atomic transition frequency by interacting with standard model particles. We compute the differential phase shift caused by the scalar and axion dark matter in a pair of separated atom interferometers and give the proposed constraints on the scalar dark matter coupling parameters $d_g$ and $d_{\hat{m}}$ as well as the axion dark matter coupling parameter $1/f_a$. Our results are expected to improve the current detection level and complement with other experiments. ,https://arxiv.org/abs/2401.17055,-1
arXiv:2401.17087 ," Tue, 30 Jan 2024 15:17:08 GMT  (35kb) ", Coherent $\gamma^*$-nucleus scattering and coherent nuclear states , Alfred H. Mueller , hep-ph nucl-th ,NA,NA,NA,NA,"   In the context of a McLerran-Venugopalan (MV) model for a large nucleus, coherent scattering of a virtual photon on that nucleus is evaluated in the $A_-=0$ gauge, the gauge appropriate for the target nucleus. The evaluation of the scattering in $A_-=0$ gauge is very intricate compared to the usual $A_+=0$ gauge evaluation natural for the scattering process, but has the advantage of directly giving the scattering in terms of a partonic description of the nucleus. In the limit where a tagged forward jet puts the dipole-nucleus scattering in the saturation regime the coherent reactions are equal to the inelastic reactions. In terms of the nuclear wave function the coherent reactions come from color singlet and zero total transverse momentum quark-antiquark pairs in the wave function and in the saturation regime the nuclear wave function is a coherent state for these pairs. In the saturation region half of all quarks (or antiquarks) come from zero momentum and color charge pairs. ",https://arxiv.org/abs/2401.17087,0
arXiv:2401.17096 ," Tue, 30 Jan 2024 15:24:46 GMT  (10411kb,D) ", Heavy flavour hadron production in relativistic heavy ion collisions at  RHIC and LHC in EPOS4HQ ," Jiaxing Zhao, Joerg Aichelin, Pol Bernard Gossiaux, and Klaus Werner ", hep-ph nucl-th ," 17 pages, 25 figures ",NA,NA,NA,"   Employing the recently developed EPOS4HQ event generator, we study the production of different heavy-flavor mesons in relativistic heavy-ion collisions at RHIC and LHC energies. The transverse momentum spectra, yield ratio, nuclear modification factor, and elliptic flow can be well described in the EPOS4HQ framework. We furthermore analyze the processes which modify these observables as compared to $pp$ collisions and are at the origin of the experimentally determined nuclear modification factor $R_{AA}$. ",https://arxiv.org/abs/2401.17096,0
arXiv:2401.17131 ," Tue, 30 Jan 2024 16:03:08 GMT  (58kb,D) ", Estimating the strong coupling from $\tau$ decay using accelerating  series convergence ," K. Schilcher, C. Sebu, H. Spiesberger ", hep-ph ," 11 pages, 4 figures ", MITP/24-013 ,NA,NA,   We apply the Euler transformation to accelerate the convergence of the QCD perturbative series with the aim to determine the strong coupling $\alpha_s$ in terms of the total $\tau$-decay rate $r_\tau$. The variation of the result with the order of the QCD perturbation theory is small and comparable with the uncertainties of $r_\tau$. We also present an estimate of a range of the yet unknown 5th and 6th order coefficients $k_5$ and $k_6$ of the Adler function. ,https://arxiv.org/abs/2401.17131,0
arXiv:2401.17251 ," Tue, 30 Jan 2024 18:44:24 GMT  (102kb,D) ", Diffractive deep inelastic scattering at NLO in the dipole picture ," Guillaume Beuf, Tuomas Lappi, Heikki M\""antysaari, Risto Paatelainen,  Jani Penttala ", hep-ph nucl-th ," 47 pages, 26 figures ",NA,NA,NA,"   We compute the transverse and longitudinal diffractive structure functions to full next-to-leading order accuracy in the dipole picture of deep inelastic scattering. Our calculation uses the standard light-cone perturbation theory method for the partonic content of the virtual photon, together with the Color Glass Condensate description of the target color field. Our result includes as a subset the $q\bar{q}g$ contribution calculated earlier. We show that there is a rapidity divergence that can be factorized into the BK/JIMWLK evolution of the target Wilson lines, and that all other divergences cancel. ",https://arxiv.org/abs/2401.17251,0
arXiv:2401.17253 ," Tue, 30 Jan 2024 18:45:05 GMT  (17087kb,D) ", Spectrum of global string networks and the axion dark matter mass ," Ken'ichi Saikawa, Javier Redondo, Alejandro Vaquero, Mathieu  Kaltschmidt ", hep-ph astro-ph.CO ," 51 pages, 46 figures "," KANAZAWA-24-02, MPP-2024-18 ",NA,NA,"   Cold dark matter axions produced in the post-inflationary Peccei-Quinn symmetry breaking scenario serve as clear targets for their experimental detection, since it is in principle possible to give a sharp prediction for their mass once we understand precisely how they are produced from the decay of global cosmic strings in the early Universe. In this paper, we perform a dedicated analysis of the spectrum of axions radiated from strings based on large scale numerical simulations of the cosmological evolution of the Peccei-Quinn field on a static lattice. Making full use of the massively parallel code and computing resources, we executed the simulations with up to $11264^3$ lattice sites, which allows us to improve our understanding of the dependence on the parameter controlling the string tension and thus give a more accurate extrapolation of the numerical results. We found that there are several systematic effects that have been overlooked in previous works, such as the dependence on the initial conditions, contaminations due to oscillations in the spectrum, and discretisation effects, some of which could explain the discrepancy in the literature. We confirmed the trend that the spectral index of the axion emission spectrum increases with the string tension, but did not find a clear evidence of whether it continues to increase or saturates to a constant at larger values of the string tension due to the severe discretisation effects. Taking this uncertainty into account and performing the extrapolation with a simple power law assumption on the spectrum, we find that the dark matter mass is predicted in the range of $m_a \approx 95$-$450\,\mu\mathrm{eV}$. ",https://arxiv.org/abs/2401.17253,-1
arXiv:2401.17260 ," Tue, 30 Jan 2024 18:52:54 GMT  (3344kb,D) ", Dark Matter Searches on a Photonic Chip ," Nikita Blinov, Christina Gao, Roni Harnik, Ryan Janish, Neil Sinclair ", hep-ph physics.optics quant-ph ," 26 pages, 12 figures ", FERMILAB-PUB-24-0034-T ,NA,NA,"   Dark matter (DM) with masses of order an electronvolt or below can have a non-zero coupling to electromagnetism. In these models, the ambient DM behaves as a new classical source in Maxwell's equations, which can excite potentially detectable electromagnetic (EM) fields in the laboratory. We describe a new proposal for using integrated photonics to search for such DM candidates with masses in the 0.1 eV - few eV range. This approach offers a wide range of wavelength-scale devices like resonators and waveguides that can enable a novel and exciting experimental program. In particular, we show how refractive index-modulated resonators, such as grooved or periodically-poled microrings, or patterned slabs, support EM modes with efficient coupling to DM. When excited by the DM, these modes can be read out by coupling the resonators to a waveguide that terminates on a micron-scale-sized single photon detector, such as a single pixel of an ultra-quiet charge-coupled device or a superconducting nanowire. We then estimate the sensitivity of this experimental concept in the context of axion-like particle and dark photon models of DM, showing that the scaling and confinement advantages of nanophotonics may enable exploration of new DM parameter space. ",https://arxiv.org/abs/2401.17260,-1
